acqUNIXTime	acqDateTimestamp	VGHB_41738(mbar)	VGHB_41740(mbar)	VGI_2(°C)	VGHB_41779(°C)	VAC.VGI_3(°C)	VGI_1(°C)	VGHB_41752(°C)	
1439395474.701	20150812_180434		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395474.974	20150812_180434		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395475.176	20150812_180435		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395475.377	20150812_180435		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395475.576	20150812_180435		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395475.777	20150812_180435		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395475.999	20150812_180435		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395476.202	20150812_180436		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395476.477	20150812_180436		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395476.677	20150812_180436		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395476.877	20150812_180436		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395477.079	20150812_180437		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395477.279	20150812_180437		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395477.502	20150812_180437		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395477.703	20150812_180437		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395477.901	20150812_180437		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395478.103	20150812_180438		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395478.380	20150812_180438		1.300000E-8	1.000000E+4	6.099987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395478.580	20150812_180438		1.300000E-8	1.000000E+4	6.099987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395478.780	20150812_180438		1.300000E-8	1.000000E+4	6.099987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395478.981	20150812_180438		1.300000E-8	1.000000E+4	6.099987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395479.180	20150812_180439		1.300000E-8	1.000000E+4	6.099987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395479.482	20150812_180439		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395479.681	20150812_180439		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395479.880	20150812_180439		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395480.080	20150812_180440		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395480.281	20150812_180440		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395480.509	20150812_180440		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395480.782	20150812_180440		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395480.982	20150812_180440		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395481.181	20150812_180441		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395481.383	20150812_180441		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395481.584	20150812_180441		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395481.810	20150812_180441		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395482.089	20150812_180442		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395482.285	20150812_180442		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395482.485	20150812_180442		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395482.684	20150812_180442		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395482.885	20150812_180442		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395483.085	20150812_180443		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395483.309	20150812_180443		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395483.512	20150812_180443		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395483.785	20150812_180443		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395483.984	20150812_180443		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395484.185	20150812_180444		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395484.384	20150812_180444		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395484.585	20150812_180444		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395484.811	20150812_180444		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395485.084	20150812_180445		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395485.284	20150812_180445		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395485.485	20150812_180445		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395485.685	20150812_180445		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395485.884	20150812_180445		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395486.116	20150812_180446		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395486.385	20150812_180446		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395486.584	20150812_180446		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395486.784	20150812_180446		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395486.985	20150812_180446		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395487.185	20150812_180447		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395487.409	20150812_180447		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395487.608	20150812_180447		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395487.811	20150812_180447		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395488.085	20150812_180448		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395488.287	20150812_180448		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395488.487	20150812_180448		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395488.688	20150812_180448		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395488.888	20150812_180448		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395489.112	20150812_180449		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395489.312	20150812_180449		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395489.590	20150812_180449		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395489.789	20150812_180449		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395489.990	20150812_180449		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395490.189	20150812_180450		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395490.389	20150812_180450		1.300000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395490.616	20150812_180450		1.300000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395490.889	20150812_180450		1.300000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395491.090	20150812_180451		1.300000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395491.289	20150812_180451		1.300000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395491.490	20150812_180451		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395491.690	20150812_180451		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395491.917	20150812_180451		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395492.191	20150812_180452		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395492.391	20150812_180452		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395492.591	20150812_180452		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395492.791	20150812_180452		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395492.991	20150812_180452		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395493.217	20150812_180453		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395493.417	20150812_180453		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395493.692	20150812_180453		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395493.892	20150812_180453		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395494.093	20150812_180454		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395494.292	20150812_180454		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395494.494	20150812_180454		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395494.719	20150812_180454		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395494.920	20150812_180454		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395495.193	20150812_180455		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395495.395	20150812_180455		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395495.595	20150812_180455		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395495.794	20150812_180455		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395495.994	20150812_180455		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395496.218	20150812_180456		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395496.421	20150812_180456		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395496.696	20150812_180456		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395496.895	20150812_180456		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395497.096	20150812_180457		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395497.295	20150812_180457		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395497.495	20150812_180457		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395497.722	20150812_180457		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395497.922	20150812_180457		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395498.197	20150812_180458		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395498.398	20150812_180458		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395498.597	20150812_180458		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395498.798	20150812_180458		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395498.997	20150812_180458		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395499.276	20150812_180459		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395499.499	20150812_180459		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395499.824	20150812_180459		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
